Avg_StartTime, Avg_StopTime, Avg_Asphericity_All, Avg_Asphericity_Excited, Avg_Asphericity_Fluorescent, Avg_Asphericity_FL1, Avg_Asphericity_FL2, Avg_Asphericity_FL3, Avg_Asphericity_A, Avg_Asphericity_B, Avg_Asphericity_C, Avg_Asphericity_AB, Avg_Asphericity_AC, Avg_Asphericity_BC, Avg_Asphericity_ABC, Avg_Size_um_All, Avg_Size_um_Excited, Avg_Size_um_Fluorescent, Avg_Size_um_FL1, Avg_Size_um_FL2, Avg_Size_um_FL3, Avg_Size_um_A, Avg_Size_um_B, Avg_Size_um_C, Avg_Size_um_AB, Avg_Size_um_AC, Avg_Size_um_BC, Avg_Size_um_ABC, Avg_Conc_cm3_All, Avg_Conc_cm3_Excited, Avg_Conc_cm3_Fluorescent, Avg_Conc_cm3_FL1, Avg_Conc_cm3_FL2, Avg_Conc_cm3_FL3, Avg_Conc_cm3_A, Avg_Conc_cm3_B, Avg_Conc_cm3_C, Avg_Conc_cm3_AB, Avg_Conc_cm3_AC, Avg_Conc_cm3_BC, Avg_Conc_cm3_ABC, Avg_SurArea_um2_cm3_All, Avg_SurArea_um2_cm3_Excited, Avg_SurArea_um2_cm3_Fluorescent, Avg_SurArea_um2_cm3_FL1, Avg_SurArea_um2_cm3_FL2, Avg_SurArea_um2_cm3_FL3, Avg_SurArea_um2_cm3_A, Avg_SurArea_um2_cm3_B, Avg_SurArea_um2_cm3_C, Avg_SurArea_um2_cm3_AB, Avg_SurArea_um2_cm3_AC, Avg_SurArea_um2_cm3_BC, Avg_SurArea_um2_cm3_ABC, Avg_Mass_ug_m3_All, Avg_Mass_ug_m3_Excited, Avg_Mass_ug_m3_Fluorescent, Avg_Mass_ug_m3_FL1, Avg_Mass_ug_m3_FL2, Avg_Mass_ug_m3_FL3, Avg_Mass_ug_m3_A, Avg_Mass_ug_m3_B, Avg_Mass_ug_m3_C, Avg_Mass_ug_m3_AB, Avg_Mass_ug_m3_AC, Avg_Mass_ug_m3_BC, Avg_Mass_ug_m3_ABC, Avg_FluorFraction_All, Avg_FluorFraction_Excited, Avg_FluorFraction_Fluorescent, Avg_FluorFraction_FL1, Avg_FluorFraction_FL2, Avg_FluorFraction_FL3, Avg_FluorFraction_A, Avg_FluorFraction_B, Avg_FluorFraction_C, Avg_FluorFraction_AB, Avg_FluorFraction_AC, Avg_FluorFraction_BC, Avg_FluorFraction_ABC, Avg_FluorPeak_FL1, Avg_FluorPeak_FL2, Avg_FluorPeak_FL3, Avg_FluorPeak_A, Avg_FluorPeak_B, Avg_FluorPeak_C
2025-03-16 16:00:00, 16/03/2025 16:59:59.999999,15.34,12.5,9.026,9.026, , ,9.026, , , , , , ,0.7798,0.7913,1.193,1.193, , ,1.193, , , , , , ,186.7,21.59,0.1029,0.1029, , ,0.1029, , , , , , ,429.5,50.19,0.6869,0.6869, , ,0.6869, , , , , , ,89.21,9.946,0.324,0.324, , ,0.324, , , , , , , , ,0.0005514,0.0005514, , ,0.0005514, , , , , , ,5009000.0, , ,5009000.0, , 
2025-03-16 17:00:00, 16/03/2025 17:59:59.999999,15.72,12.91,10.74,10.74, , ,10.74, , , , , , ,0.7815,0.7948,1.194,1.194, , ,1.194, , , , , , ,193.8,21.67,0.1015,0.1015, , ,0.1015, , , , , , ,448.9,51.13,0.6348,0.6348, , ,0.6348, , , , , , ,93.6,10.32,0.2573,0.2573, , ,0.2573, , , , , , , , ,0.0005235,0.0005235, , ,0.0005235, , , , , , ,4406000.0, , ,4406000.0, , 
2025-03-16 18:00:00, 16/03/2025 18:59:59.999999,15.22,12.37,10.56,10.56, , ,10.56, , , , , , ,0.7804,0.7916,1.234,1.234, , ,1.234, , , , , , ,180.7,21.46,0.09642,0.09642, , ,0.09642, , , , , , ,416.2,49.95,0.7057,0.7057, , ,0.7057, , , , , , ,86.46,9.923,0.3488,0.3488, , ,0.3488, , , , , , , , ,0.0005337,0.0005337, , ,0.0005337, , , , , , ,4364000.0, , ,4364000.0, , 
2025-03-16 19:00:00, 16/03/2025 19:59:59.999999,14.39,11.62,8.965,8.965, , ,8.965, , , , , , ,0.781,0.7932,1.096,1.096, , ,1.096, , , , , , ,179.5,21.48,0.08921,0.08921, , ,0.08921, , , , , , ,410.8,49.84,0.5189,0.5189, , ,0.5189, , , , , , ,83.78,9.75,0.2525,0.2525, , ,0.2525, , , , , , , , ,0.000497,0.000497, , ,0.000497, , , , , , ,4430000.0, , ,4430000.0, , 
2025-03-16 20:00:00, 16/03/2025 20:59:59.999999,14.15,11.42,9.869,9.869, , ,9.869, , , , , , ,0.7823,0.7953,1.091,1.091, , ,1.091, , , , , , ,184.4,21.57,0.07236,0.07236, , ,0.07236, , , , , , ,424.4,50.4,0.395,0.395, , ,0.395, , , , , , ,87.44,9.918,0.1731,0.1731, , ,0.1731, , , , , , , , ,0.0003924,0.0003924, , ,0.0003924, , , , , , ,4491000.0, , ,4491000.0, , 
2025-03-16 21:00:00, 16/03/2025 21:59:59.999999,14.34,11.57, , , , , , , , , , , ,0.7759,0.8111, , , , , , , , , , , ,0.1305,0.01596, , , , , , , , , , , ,0.2894,0.03867, , , , , , , , , , , ,0.05483,0.007845, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-16 22:00:00, 16/03/2025 22:59:59.999999,14.47,11.72, 9.853e+00, 9.853e+00, , , 9.853e+00, , , , , , ,0.7707,0.7821, 1.236e+00, 1.236e+00, , , 1.236e+00, , , , , , ,179.4,21.5, 1.574e-01, 1.574e-01, , , 1.574e-01, , , , , , ,394.8,47.99, 1.100e+00, 1.100e+00, , , 1.100e+00, , , , , , ,77.14,9.034, 5.101e-01, 5.101e-01, , , 5.101e-01, , , , , , , , , 8.775e-04, 8.775e-04, , , 8.775e-04, , , , , , , 5.324e+06, , , 5.324e+06, , 
2025-03-16 23:00:00, 16/03/2025 23:59:59.999999,15.36,12.32, 1.014e+01, 1.014e+01, , , 1.014e+01, , , , , , ,0.7523,0.7631, 1.107e+00, 1.107e+00, , , 1.107e+00, , , , , , ,152.4,20.93, 5.395e-02, 5.395e-02, , , 5.395e-02, , , , , , ,317.0,44.01, 3.134e-01, 3.134e-01, , , 3.134e-01, , , , , , ,60.12,7.944, 1.471e-01, 1.471e-01, , , 1.471e-01, , , , , , , , , 3.540e-04, 3.540e-04, , , 3.540e-04, , , , , , , 5.537e+06, , , 5.537e+06, , 
2025-03-17 00:00:00, 17/03/2025 00:59:59.999999,15.55,12.47, 1.038e+01, 1.038e+01, , , 1.038e+01, , , , , , ,0.7481,0.7583, 1.020e+00, 1.020e+00, , , 1.020e+00, , , , , , ,146.6,20.76, 3.592e-02, 3.592e-02, , , 3.592e-02, , , , , , ,302.0,43.07, 1.764e-01, 1.764e-01, , , 1.764e-01, , , , , , ,57.5,7.733, 8.229e-02, 8.229e-02, , , 8.229e-02, , , , , , , , , 2.450e-04, 2.450e-04, , , 2.450e-04, , , , , , , 5.375e+06, , , 5.375e+06, , 
2025-03-17 01:00:00, 17/03/2025 01:59:59.999999,15.54,12.37, 9.572e+00, 9.572e+00, , , 9.572e+00, , , , , , ,0.7423,0.7546, 1.212e+00, 1.212e+00, , , 1.212e+00, , , , , , ,142.7,20.67, 1.398e-01, 1.398e-01, , , 1.398e-01, , , , , , ,287.3,42.28, 1.073e+00, 1.073e+00, , , 1.073e+00, , , , , , ,53.24,7.492, 6.133e-01, 6.133e-01, , , 6.133e-01, , , , , , , , , 9.792e-04, 9.792e-04, , , 9.792e-04, , , , , , , 5.549e+06, , , 5.549e+06, , 
2025-03-17 02:00:00, 17/03/2025 02:59:59.999999,15.2,12.12, 8.683e+00, 8.683e+00, , , 8.683e+00, , , , , , ,0.7413,0.7513, 1.227e+00, 1.227e+00, , , 1.227e+00, , , , , , ,143.8,20.72, 1.562e-01, 1.562e-01, , , 1.562e-01, , , , , , ,288.5,41.82, 1.212e+00, 1.212e+00, , , 1.212e+00, , , , , , ,53.63,7.3, 6.900e-01, 6.900e-01, , , 6.900e-01, , , , , , , , , 1.086e-03, 1.086e-03, , , 1.086e-03, , , , , , , 5.604e+06, , , 5.604e+06, , 
2025-03-17 03:00:00, 17/03/2025 03:59:59.999999,14.86,11.86, 1.000e+01, 1.000e+01, , , 1.000e+01, , , , , , ,0.7421,0.751, 1.196e+00, 1.196e+00, , , 1.196e+00, , , , , , ,141.5,20.69, 1.626e-01, 1.626e-01, , , 1.626e-01, , , , , , ,284.7,41.63, 1.305e+00, 1.305e+00, , , 1.305e+00, , , , , , ,53.35,7.234, 8.327e-01, 8.327e-01, , , 8.327e-01, , , , , , , , , 1.149e-03, 1.149e-03, , , 1.149e-03, , , , , , , 5.828e+06, , , 5.828e+06, , 
2025-03-17 04:00:00, 17/03/2025 04:59:59.999999,14.58,11.71, 9.994e+00, 9.994e+00, , , 9.994e+00, , , , , , ,0.751,0.7612, 1.221e+00, 1.221e+00, , , 1.221e+00, , , , , , ,154.9,21.04, 1.680e-01, 1.680e-01, , , 1.680e-01, , , , , , ,319.5,43.77, 1.290e+00, 1.290e+00, , , 1.290e+00, , , , , , ,59.77,7.769, 7.210e-01, 7.210e-01, , , 7.210e-01, , , , , , , , , 1.085e-03, 1.085e-03, , , 1.085e-03, , , , , , , 5.615e+06, , , 5.615e+06, , 
2025-03-17 05:00:00, 17/03/2025 05:59:59.999999,14.47,11.74, 8.654e+00, 8.654e+00, , , 8.654e+00, , , , , , ,0.7564,0.7662, 1.191e+00, 1.191e+00, , , 1.191e+00, , , , , , ,160.6,21.17, 1.697e-01, 1.697e-01, , , 1.697e-01, , , , , , ,337.5,44.82, 1.151e+00, 1.151e+00, , , 1.151e+00, , , , , , ,64.34,8.105, 5.712e-01, 5.712e-01, , , 5.712e-01, , , , , , , , , 1.057e-03, 1.057e-03, , , 1.057e-03, , , , , , , 5.238e+06, , , 5.238e+06, , 
2025-03-17 06:00:00, 17/03/2025 06:59:59.999999,14.07,11.5, 1.027e+01, 1.027e+01, , , 1.027e+01, , , , , , ,0.7725,0.783, 1.342e+00, 1.342e+00, , , 1.342e+00, , , , , , ,181.9,21.58, 1.710e-01, 1.710e-01, , , 1.710e-01, , , , , , ,404.4,48.34, 1.663e+00, 1.663e+00, , , 1.663e+00, , , , , , ,81.17,9.189, 1.027e+00, 1.027e+00, , , 1.027e+00, , , , , , , , , 9.404e-04, 9.404e-04, , , 9.404e-04, , , , , , , 5.322e+06, , , 5.322e+06, , 
2025-03-17 07:00:00, 17/03/2025 07:59:59.999999,13.2,10.99, 9.072e+00, 9.072e+00, , , 9.072e+00, , , , , , ,0.7949,0.8038, 1.243e+00, 1.243e+00, , , 1.243e+00, , , , , , ,235.0,22.21, 2.138e-01, 2.138e-01, , , 2.138e-01, , , , , , ,561.5,53.12, 1.548e+00, 1.548e+00, , , 1.548e+00, , , , , , ,119.1,10.59, 7.540e-01, 7.540e-01, , , 7.540e-01, , , , , , , , , 9.101e-04, 9.101e-04, , , 9.101e-04, , , , , , , 5.522e+06, , , 5.522e+06, , 
2025-03-17 08:00:00, 17/03/2025 08:59:59.999999,11.53,9.642, 8.589e+00, 8.589e+00, , , 8.589e+00, , , , , , ,0.8013,0.8165, 1.251e+00, 1.251e+00, , , 1.251e+00, , , , , , ,291.8,22.87, 2.422e-01, 2.422e-01, , , 2.422e-01, , , , , , ,696.5,56.22, 1.685e+00, 1.685e+00, , , 1.685e+00, , , , , , ,139.7,11.16, 7.462e-01, 7.462e-01, , , 7.462e-01, , , , , , , , , 8.298e-04, 8.298e-04, , , 8.298e-04, , , , , , , 5.333e+06, , , 5.333e+06, , 
2025-03-17 09:00:00, 17/03/2025 09:59:59.999999,13.15,11.03, 8.892e+00, 8.892e+00, , , 8.892e+00, , , , , , ,0.7877,0.8009, 1.266e+00, 1.266e+00, , , 1.266e+00, , , , , , ,288.7,22.46, 1.744e-01, 1.744e-01, , , 1.744e-01, , , , , , ,672.3,53.45, 1.202e+00, 1.202e+00, , , 1.202e+00, , , , , , ,137.0,10.65, 5.069e-01, 5.069e-01, , , 5.069e-01, , , , , , , , , 6.041e-04, 6.041e-04, , , 6.041e-04, , , , , , , 5.292e+06, , , 5.292e+06, , 
2025-03-17 10:00:00, 17/03/2025 10:59:59.999999,13.51,11.31, 9.464e+00, 9.464e+00, , , 9.464e+00, , , , , , ,0.7814,0.795, 1.247e+00, 1.247e+00, , , 1.247e+00, , , , , , ,285.2,22.83, 1.086e-01, 1.086e-01, , , 1.086e-01, , , , , , ,652.0,53.5, 7.804e-01, 7.804e-01, , , 7.804e-01, , , , , , ,130.9,10.6, 3.623e-01, 3.623e-01, , , 3.623e-01, , , , , , , , , 3.807e-04, 3.807e-04, , , 3.807e-04, , , , , , , 5.551e+06, , , 5.551e+06, , 
2025-03-17 11:00:00, 17/03/2025 11:59:59.999999,13.53,11.26, 9.898e+00, 9.898e+00, , , 9.898e+00, , , , , , ,0.7784,0.7896, 1.229e+00, 1.229e+00, , , 1.229e+00, , , , , , ,261.0,22.66, 8.421e-02, 8.421e-02, , , 8.421e-02, , , , , , ,592.9,52.3, 6.008e-01, 6.008e-01, , , 6.008e-01, , , , , , ,119.7,10.29, 2.950e-01, 2.950e-01, , , 2.950e-01, , , , , , , , , 3.226e-04, 3.226e-04, , , 3.226e-04, , , , , , , 6.098e+06, , , 6.098e+06, , 
2025-03-17 12:00:00, 17/03/2025 12:59:59.999999,13.73,11.47, 1.056e+01, 1.056e+01, , , 1.056e+01, , , , , , ,0.7777,0.7884, 1.155e+00, 1.155e+00, , , 1.155e+00, , , , , , ,251.5,22.58, 9.207e-02, 9.207e-02, , , 9.207e-02, , , , , , ,571.7,51.99, 5.685e-01, 5.685e-01, , , 5.685e-01, , , , , , ,116.3,10.22, 2.594e-01, 2.594e-01, , , 2.594e-01, , , , , , , , , 3.660e-04, 3.660e-04, , , 3.660e-04, , , , , , , 5.303e+06, , , 5.303e+06, , 
2025-03-17 13:00:00, 17/03/2025 13:59:59.999999,13.71,11.41, 1.145e+01, 1.145e+01, , , 1.145e+01, , , , , , ,0.7773,0.7868, 1.410e+00, 1.410e+00, , , 1.410e+00, , , , , , ,246.4,22.53, 9.348e-02, 9.348e-02, , , 9.348e-02, , , , , , ,559.4,51.66, 9.863e-01, 9.863e-01, , , 9.863e-01, , , , , , ,113.5,10.17, 6.087e-01, 6.087e-01, , , 6.087e-01, , , , , , , , , 3.794e-04, 3.794e-04, , , 3.794e-04, , , , , , , 5.469e+06, , , 5.469e+06, , 
2025-03-17 14:00:00, 17/03/2025 14:59:59.999999,13.55,11.22, 8.885e+00, 8.885e+00, , , 8.885e+00, , , , , , ,0.7801,0.7897, 1.257e+00, 1.257e+00, , , 1.257e+00, , , , , , ,241.4,22.45, 8.337e-02, 8.337e-02, , , 8.337e-02, , , , , , ,553.5,51.97, 6.218e-01, 6.218e-01, , , 6.218e-01, , , , , , ,113.8,10.3, 3.053e-01, 3.053e-01, , , 3.053e-01, , , , , , , , , 3.454e-04, 3.454e-04, , , 3.454e-04, , , , , , , 5.830e+06, , , 5.830e+06, , 
2025-03-17 15:00:00, 17/03/2025 15:59:59.999999,13.28,10.89, 8.840e+00, 8.840e+00, , , 8.840e+00, , , , , , ,0.7729,0.7798, 1.060e+00, 1.060e+00, , , 1.060e+00, , , , , , ,225.0,22.27, 7.996e-02, 7.996e-02, , , 7.996e-02, , , , , , ,501.5,49.67, 3.767e-01, 3.767e-01, , , 3.767e-01, , , , , , ,99.97,9.483, 1.355e-01, 1.355e-01, , , 1.355e-01, , , , , , , , , 3.553e-04, 3.553e-04, , , 3.553e-04, , , , , , , 4.967e+06, , , 4.967e+06, , 
2025-03-17 16:00:00, 17/03/2025 16:59:59.999999,13.86,11.34, 7.825e+00, 7.825e+00, , , 7.825e+00, , , , , , ,0.7725,0.7809, 1.371e+00, 1.371e+00, , , 1.371e+00, , , , , , ,242.7,22.41, 5.428e-02, 5.428e-02, , , 5.428e-02, , , , , , ,544.4,50.43, 5.347e-01, 5.347e-01, , , 5.347e-01, , , , , , ,111.0,9.795, 3.385e-01, 3.385e-01, , , 3.385e-01, , , , , , , , , 2.236e-04, 2.236e-04, , , 2.236e-04, , , , , , , 6.067e+06, , , 6.067e+06, , 
2025-03-17 17:00:00, 17/03/2025 17:59:59.999999,15.04,12.47, 1.017e+01, 1.017e+01, , , 1.017e+01, , , , , , ,0.7717,0.7825, 1.104e+00, 1.104e+00, , , 1.104e+00, , , , , , ,246.1,22.41, 3.605e-02, 3.605e-02, , , 3.605e-02, , , , , , ,554.3,51.1, 1.690e-01, 1.690e-01, , , 1.690e-01, , , , , , ,113.9,10.13, 4.858e-02, 4.858e-02, , , 4.858e-02, , , , , , , , , 1.465e-04, 1.465e-04, , , 1.465e-04, , , , , , , 5.708e+06, , , 5.708e+06, , 
2025-03-17 18:00:00, 17/03/2025 18:59:59.999999,15.37,12.64, 1.187e+01, 1.187e+01, , , 1.187e+01, , , , , , ,0.767,0.7767, 1.011e+00, 1.011e+00, , , 1.011e+00, , , , , , ,226.9,22.16, 3.018e-02, 3.018e-02, , , 3.018e-02, , , , , , ,505.0,49.74, 1.217e-01, 1.217e-01, , , 1.217e-01, , , , , , ,103.5,9.785, 3.481e-02, 3.481e-02, , , 3.481e-02, , , , , , , , , 1.330e-04, 1.330e-04, , , 1.330e-04, , , , , , , 5.468e+06, , , 5.468e+06, , 
2025-03-17 19:00:00, 17/03/2025 19:59:59.999999,15.06,12.32, 9.389e+00, 9.389e+00, , , 9.389e+00, , , , , , ,0.7589,0.7618, 1.162e+00, 1.162e+00, , , 1.162e+00, , , , , , ,204.1,21.83, 3.224e-02, 3.224e-02, , , 3.224e-02, , , , , , ,442.3,46.58, 2.151e-01, 2.151e-01, , , 2.151e-01, , , , , , ,89.33,8.817, 1.039e-01, 1.039e-01, , , 1.039e-01, , , , , , , , , 1.580e-04, 1.580e-04, , , 1.580e-04, , , , , , , 5.579e+06, , , 5.579e+06, , 
2025-03-17 20:00:00, 17/03/2025 20:59:59.999999,14.71,11.85, 8.950e+00, 8.950e+00, , , 8.950e+00, , , , , , ,0.7577,0.7627, 9.215e-01, 9.215e-01, , , 9.215e-01, , , , , , ,200.9,21.83, 3.635e-02, 3.635e-02, , , 3.635e-02, , , , , , ,434.0,46.56, 1.203e-01, 1.203e-01, , , 1.203e-01, , , , , , ,88.66,8.802, 3.093e-02, 3.093e-02, , , 3.093e-02, , , , , , , , , 1.810e-04, 1.810e-04, , , 1.810e-04, , , , , , , 5.602e+06, , , 5.602e+06, , 
2025-03-17 21:00:00, 17/03/2025 21:59:59.999999,14.1,13.14,12.03,12.03, , ,12.03, , , , , , ,0.7644,0.7595,0.7852,0.7852, , ,0.7852, , , , , , ,0.2344,0.02286,0.02043,0.02043, , ,0.02043, , , , , , ,0.5073,0.04755,0.04696,0.04696, , ,0.04696, , , , , , ,0.09737,0.008394,0.008938,0.008938, , ,0.008938, , , , , , , , ,0.08717,0.08717, , ,0.08717, , , , , , ,2349000.0, , ,2349000.0, , 
2025-03-17 22:00:00, 17/03/2025 22:59:59.999999,13.96,11.22,10.41,10.41, , ,10.41, , , , , , ,0.7634,0.77,0.8082,0.8082, , ,0.8082, , , , , , ,208.2,22.0,9.106,9.106, , ,9.106, , , , , , ,450.4,47.52,22.84,22.84, , ,22.84, , , , , , ,88.36,8.857,5.452,5.452, , ,5.452, , , , , , , , ,0.04374,0.04374, , ,0.04374, , , , , , ,2333000.0, , ,2333000.0, , 
2025-03-17 23:00:00, 17/03/2025 23:59:59.999999,15.21,12.15,11.76,11.76, , ,11.76, , , , , , ,0.7423,0.749,0.7778,0.7778, , ,0.7778, , , , , , ,169.4,21.37,3.003,3.003, , ,3.003, , , , , , ,342.3,43.06,6.801,6.801, , ,6.801, , , , , , ,64.16,7.585,1.479,1.479, , ,1.479, , , , , , , , ,0.01772,0.01772, , ,0.01772, , , , , , ,2330000.0, , ,2330000.0, , 
2025-03-18 00:00:00, 18/03/2025 00:59:59.999999,15.79,12.85,12.02,12.02, , ,12.02, , , , , , ,0.755,0.7635,0.7973,0.7973, , ,0.7973, , , , , , ,189.6,21.75,6.784,6.784, , ,6.784, , , , , , ,400.8,46.11,16.34,16.34, , ,16.34, , , , , , ,78.09,8.478,3.801,3.801, , ,3.801, , , , , , , , ,0.03578,0.03578, , ,0.03578, , , , , , ,2336000.0, , ,2336000.0, , 
2025-03-18 01:00:00, 18/03/2025 01:59:59.999999,15.93,12.88,12.16,12.16, , ,12.16, , , , , , ,0.753,0.7588,0.798,0.798, , ,0.798, , , , , , ,183.1,21.57,12.84,12.84, , ,12.84, , , , , , ,385.8,45.19,31.58,31.58, , ,31.58, , , , , , ,75.46,8.321,7.631,7.631, , ,7.631, , , , , , , , ,0.07009,0.07009, , ,0.07009, , , , , , ,2340000.0, , ,2340000.0, , 
2025-03-18 02:00:00, 18/03/2025 02:59:59.999999,15.83,12.88,12.15,12.15, , ,12.15, , , , , , ,0.7586,0.7647,0.8026,0.8026, , ,0.8026, , , , , , ,191.6,21.72,8.056,8.056, , ,8.056, , , , , , ,410.5,46.26,19.98,19.98, , ,19.98, , , , , , ,81.02,8.576,4.772,4.772, , ,4.772, , , , , , , , ,0.04204,0.04204, , ,0.04204, , , , , , ,2329000.0, , ,2329000.0, , 
2025-03-18 03:00:00, 18/03/2025 03:59:59.999999,15.71,12.85,12.17,12.17, , ,12.17, , , , , , ,0.7629,0.7709,0.8097,0.8097, , ,0.8097, , , , , , ,195.3,21.79,8.078,8.078, , ,8.078, , , , , , ,424.0,47.33,20.34,20.34, , ,20.34, , , , , , ,84.22,8.899,4.875,4.875, , ,4.875, , , , , , , , ,0.04135,0.04135, , ,0.04135, , , , , , ,2340000.0, , ,2340000.0, , 
2025-03-18 04:00:00, 18/03/2025 04:59:59.999999,15.2,12.43,11.63,11.63, , ,11.63, , , , , , ,0.771,0.7808,0.815,0.815, , ,0.815, , , , , , ,197.1,21.84,8.507,8.507, , ,8.507, , , , , , ,437.4,48.84,21.29,21.29, , ,21.29, , , , , , ,87.49,9.314,4.88,4.88, , ,4.88, , , , , , , , ,0.04316,0.04316, , ,0.04316, , , , , , ,2338000.0, , ,2338000.0, , 
2025-03-18 05:00:00, 18/03/2025 05:59:59.999999,16.07,13.11,12.33,12.33, , ,12.33, , , , , , ,0.7631,0.7705,0.8127,0.8127, , ,0.8127, , , , , , ,181.5,21.38,8.216,8.216, , ,8.216, , , , , , ,399.0,46.77,21.21,21.21, , ,21.21, , , , , , ,82.36,8.994,5.357,5.357, , ,5.357, , , , , , , , ,0.04526,0.04526, , ,0.04526, , , , , , ,2346000.0, , ,2346000.0, , 
2025-03-18 06:00:00, 18/03/2025 06:59:59.999999,16.37,13.45,12.66,12.66, , ,12.66, , , , , , ,0.7637,0.7708,0.8055,0.8055, , ,0.8055, , , , , , ,187.4,21.41,5.687,5.687, , ,5.687, , , , , , ,410.9,46.98,14.13,14.13, , ,14.13, , , , , , ,82.51,9.016,3.244,3.244, , ,3.244, , , , , , , , ,0.03035,0.03035, , ,0.03035, , , , , , ,2343000.0, , ,2343000.0, , 
2025-03-18 07:00:00, 18/03/2025 07:59:59.999999,16.26,13.39,12.38,12.38, , ,12.38, , , , , , ,0.7785,0.7834,0.8192,0.8192, , ,0.8192, , , , , , ,207.4,21.71,4.874,4.874, , ,4.874, , , , , , ,481.7,49.85,12.82,12.82, , ,12.82, , , , , , ,103.3,9.989,3.116,3.116, , ,3.116, , , , , , , , ,0.0235,0.0235, , ,0.0235, , , , , , ,2343000.0, , ,2343000.0, , 
2025-03-18 08:00:00, 18/03/2025 08:59:59.999999,14.38,12.08,11.2,11.2, , ,11.2, , , , , , ,0.7975,0.801,0.848,0.848, , ,0.848, , , , , , ,324.9,22.9,8.182,8.182, , ,8.182, , , , , , ,792.7,55.32,23.21,23.21, , ,23.21, , , , , , ,171.3,11.42,5.699,5.699, , ,5.699, , , , , , , , ,0.02518,0.02518, , ,0.02518, , , , , , ,2349000.0, , ,2349000.0, , 
2025-03-18 09:00:00, 18/03/2025 09:59:59.999999,13.93,11.6,11.33,11.33, , ,11.33, , , , , , ,0.795,0.801,0.8577,0.8577, , ,0.8577, , , , , , ,314.3,22.58,7.792,7.792, , ,7.792, , , , , , ,759.3,54.4,22.84,22.84, , ,22.84, , , , , , ,162.8,11.2,5.883,5.883, , ,5.883, , , , , , , , ,0.02479,0.02479, , ,0.02479, , , , , , ,2352000.0, , ,2352000.0, , 
2025-03-18 10:00:00, 18/03/2025 10:59:59.999999,13.76,11.44,10.66,10.66, , ,10.66, , , , , , ,0.7934,0.8005,0.8443,0.8443, , ,0.8443, , , , , , ,299.9,22.88,7.326,7.326, , ,7.326, , , , , , ,716.2,54.89,20.21,20.21, , ,20.21, , , , , , ,149.6,11.17,4.836,4.836, , ,4.836, , , , , , , , ,0.02443,0.02443, , ,0.02443, , , , , , ,2345000.0, , ,2345000.0, , 
2025-03-18 11:00:00, 18/03/2025 11:59:59.999999,14.15,11.72,10.86,10.86, , ,10.86, , , , , , ,0.7947,0.8006,0.8475,0.8475, , ,0.8475, , , , , , ,285.9,22.81,7.079,7.079, , ,7.079, , , , , , ,687.2,54.75,19.81,19.81, , ,19.81, , , , , , ,145.1,11.17,4.815,4.815, , ,4.815, , , , , , , , ,0.02476,0.02476, , ,0.02476, , , , , , ,2348000.0, , ,2348000.0, , 
2025-03-18 12:00:00, 18/03/2025 12:59:59.999999,13.89,11.56,11.15,11.15, , ,11.15, , , , , , ,0.806,0.8147,0.8651,0.8651, , ,0.8651, , , , , , ,296.7,22.93,5.319,5.319, , ,5.319, , , , , , ,737.4,57.32,15.63,15.63, , ,15.63, , , , , , ,159.1,11.98,3.973,3.973, , ,3.973, , , , , , , , ,0.01793,0.01793, , ,0.01793, , , , , , ,2355000.0, , ,2355000.0, , 
2025-03-18 13:00:00, 18/03/2025 13:59:59.999999,14.15,11.98,10.89,10.89, , ,10.89, , , , , , ,0.8198,0.8293,0.871,0.871, , ,0.871, , , , , , ,323.5,23.18,3.915,3.915, , ,3.915, , , , , , ,838.6,60.69,11.62,11.62, , ,11.62, , , , , , ,186.6,13.19,2.96,2.96, , ,2.96, , , , , , , , ,0.0121,0.0121, , ,0.0121, , , , , , ,2352000.0, , ,2352000.0, , 
2025-03-18 14:00:00, 18/03/2025 14:59:59.999999,13.82,11.79,11.23,11.23, , ,11.23, , , , , , ,0.8225,0.8347,0.8813,0.8813, , ,0.8813, , , , , , ,321.0,23.14,3.839,3.839, , ,3.839, , , , , , ,838.6,61.41,11.47,11.47, , ,11.47, , , , , , ,187.5,13.39,2.86,2.86, , ,2.86, , , , , , , , ,0.01196,0.01196, , ,0.01196, , , , , , ,2349000.0, , ,2349000.0, , 
2025-03-18 15:00:00, 18/03/2025 15:59:59.999999,14.23,12.31,11.53,11.53, , ,11.53, , , , , , ,0.8251,0.8385,0.8856,0.8856, , ,0.8856, , , , , , ,334.3,23.2,4.009,4.009, , ,4.009, , , , , , ,883.7,62.63,12.14,12.14, , ,12.14, , , , , , ,200.0,13.94,3.046,3.046, , ,3.046, , , , , , , , ,0.01199,0.01199, , ,0.01199, , , , , , ,2352000.0, , ,2352000.0, , 
2025-03-18 16:00:00, 18/03/2025 16:59:59.999999,13.97,12.04,11.45,11.45, , ,11.45, , , , , , ,0.8212,0.8337,0.8871,0.8871, , ,0.8871, , , , , , ,324.9,23.1,3.886,3.886, , ,3.886, , , , , , ,848.9,61.43,12.04,12.04, , ,12.04, , , , , , ,191.4,13.53,3.216,3.216, , ,3.216, , , , , , , , ,0.01196,0.01196, , ,0.01196, , , , , , ,2333000.0, , ,2333000.0, , 
